painting_id,feature,x,y,width,height,color,rgb
b294,rect,1069,1247,70,72,black,#0f0e12
b294,rect,1069,1319,70,48,white,#e9e9e5
b294,rect,50,1336,104,116,yellow,#ead502
b294,rect,359,1398,81,54,blue,#375db5
b294,rect,440,1398,223,54,white,#ecebe6
b294,rect,663,1398,84,54,red,#d11013
b294,rect,747,1398,106,54,white,#eaeae6
b294,rect,853,1398,68,54,black,#101011
b294,rect,921,1398,120,54,white,#e9e8e4
b294,rect,1069,1398,70,54,yellow,#e8d400
b294,v-line,25,0,25,1452,black,#000000
b294,v-line,154,0,28,1452,black,#000000
b294,v-line,331,0,28,1452,black,#000000
b294,v-line,1041,0,28,1452,black,#000000
b294,v-line,1139,0,28,1452,black,#000000
b294,h-line,0,293,1200,29,black,#000000
b294,h-line,0,529,1200,30,black,#000000
b294,h-line,0,752,1200,30,black,#000000
b294,h-line,0,982,1200,31,black,#000000
b294,h-line,50,1087,281,35,black,#000000
b294,h-line,50,1180,104,39,black,#000000
b294,h-line,182,1204,149,46,black,#000000
b294,h-line,50,1303,104,33,black,#000000
b294,h-line,359,1367,780,31,black,#000000
b295,rect,0,0,152,146,red,#d71400
b295,rect,169,0,274,146,white,#f3f1e9
b295,rect,460,0,80,146,white,#f6f5ea
b295,rect,554,0,17,146,white,#f2f2e7
b295,rect,585,0,48,146,white,#f5f4eb
b295,rect,647,0,34,146,white,#f4f3e3
b295,rect,0,166,152,243,white,#f2f1ec
b295,rect,169,166,274,243,white,#f7f6f1
b295,rect,460,166,80,243,white,#f9f8ed
b295,rect,554,166,17,243,white,#f9f6ed
b295,rect,585,166,48,243,white,#f5f5e9
b295,rect,647,166,34,157,white,#f8f5e8
b295,rect,647,323,34,36,red,#e12000
b295,rect,647,359,34,50,white,#f7f3e8
b295,rect,0,427,152,40,white,#f1f3ea
b295,rect,169,427,274,40,white,#f1f0e5
b295,rect,460,427,80,40,white,#f4f3e8
b295,rect,554,427,17,40,white,#eeede1
b295,rect,585,427,48,40,white,#f3f2e7
b295,rect,647,427,34,40,blue,#4373a7
b295,rect,0,485,152,267,white,#f7f7f0
b295,rect,169,485,274,22,white,#f1f1e5
b295,rect,460,485,80,22,white,#eeeee3
b295,rect,554,485,17,22,white,#eeefe3
b295,rect,585,485,48,228,white,#f3f1e4
b295,rect,647,485,34,84,white,#f8f5e7
b295,rect,169,524,274,189,white,#f8f5ee
b295,rect,460,524,80,189,white,#f5f3e9
b295,rect,554,524,17,189,white,#f4f2e3
b295,rect,647,569,34,35,red,#df1f03
b295,rect,647,604,34,148,white,#f5f6e3
b295,rect,169,730,177,22,yellow,#f4e701
b295,rect,346,730,37,22,red,#d91001
b295,rect,383,730,60,22,yellow,#f0e304
b295,rect,460,730,80,22,yellow,#f3e403
b295,rect,554,730,17,22,white,#f5f1e4
b295,rect,585,730,48,22,white,#f5f0de
b295,v-line,152,0,17,752,black,#000000
b295,v-line,443,0,17,752,black,#000000
b295,v-line,540,0,14,752,black,#000000
b295,v-line,571,0,14,752,black,#000000
b295,v-line,633,0,14,752,black,#000000
b295,h-line,0,146,681,20,black,#000000
b295,h-line,0,409,681,18,black,#000000
b295,h-line,0,467,681,18,black,#000000
b295,h-line,169,507,402,17,black,#000000
b295,h-line,169,713,464,17,black,#000000
b296,rect,0,0,11,14,white,#f5f5f0
b296,rect,27,0,311,14,white,#faf7f0
b296,rect,357,0,135,14,white,#f8f7eb
b296,rect,511,0,109,14,white,#fdf7ee
b296,rect,639,0,72,14,white,#fcf6ee
b296,rect,0,32,11,236,white,#fbf9ef
b296,rect,27,32,311,236,white,#fefbf3
b296,rect,357,32,135,236,white,#fffcf4
b296,rect,511,32,109,236,white,#fffcf3
b296,rect,639,32,72,236,white,#fffbf4
b296,rect,0,287,11,99,white,#fefdf3
b296,rect,27,287,311,202,white,#fefef6
b296,rect,357,287,135,202,white,#fffff7
b296,rect,511,287,109,112,blue,#3a6db5
b296,rect,639,287,72,112,blue,#3669b4
b296,rect,0,386,11,27,red,#f41c14
b296,rect,511,416,109,73,blue,#3b6db6
b296,rect,639,416,72,73,blue,#396bb5
b296,rect,0,413,11,76,white,#fdfbf2
b296,rect,0,508,11,79,red,#ed1411
b296,rect,27,508,22,79,white,#fffbf4
b296,rect,68,508,270,79,white,#fefdf5
b296,rect,357,508,135,79,white,#fffff7
b296,rect,511,508,109,79,white,#fffef6
b296,rect,639,508,72,79,white,#fefef7
b296,rect,0,604,11,75,white,#fffaf2
b296,rect,27,604,311,221,white,#fefdf4
b296,rect,357,604,135,163,yellow,#fff301
b296,rect,511,604,109,76,yellow,#fff000
b296,rect,639,604,72,76,white,#fffbf4
b296,rect,511,697,109,70,yellow,#feef01
b296,rect,639,697,72,70,white,#fefdf5
b296,rect,0,707,11,118,white,#fcfaf0
b296,rect,357,784,135,41,white,#fefbf1
b296,rect,511,784,109,41,white,#fdfaef
b296,rect,639,784,72,41,white,#fdfbf2
b296,h-line,0,14,711,18,black,#000000
b296,h-line,511,399,200,17,black,#000000
b296,h-line,0,587,711,17,black,#000000
b296,h-line,511,680,200,17,black,#000000
b296,h-line,357,767,354,17,black,#000000
b296,v-line,11,0,16,825,black,#000000
b296,v-line,338,0,19,825,black,#000000
b296,v-line,492,0,19,825,black,#000000
b296,v-line,620,0,19,825,black,#000000
b296,v-line,49,508,19,79,black,#000000
b296,h-line,0,268,711,19,black,#000000
b296,h-line,0,489,711,19,black,#000000
b296,h-line,0,679,11,28,black,#000000
