scheduled,actual,carrier,flight,tailnum,origin,dest,air_time,distance
"10/03/2023, 18:19","10/03/2023, 18:17",DL,578,N322DN,ATL,DTW,89,594
"09/01/2023, 16:02","09/01/2023, 15:56",OH,1728,N583NN,ATL,CLT,40,226
"08/14/2023, 07:38","08/14/2023, 08:00",UA,193,N454UA,ATL,SFO,264,2139
"05/09/2023, 10:00","05/09/2023, 09:57",AS,114,N433AS,ATL,SEA,288,2182
"05/30/2023, 10:00","05/30/2023, 09:51",DL,500,N993AT,ATL,DSM,106,743
"03/18/2023, 21:00","03/18/2023, 21:07",WN,229,N8699A,ATL,DEN,176,1199
"06/07/2023, 19:50","06/07/2023, 20:45",WN,1436,N246LV,ATL,PIT,77,526
"10/08/2023, 20:20","10/08/2023, 20:20",WN,996,N960WN,ATL,MCO,62,404
"10/28/2023, 14:15","10/28/2023, 14:13",DL,268,N860DN,ATL,SEA,288,2182
"12/29/2023, 21:05","12/29/2023, 21:04",OO,1304,N679CA,ATL,CSG,21,83
"06/15/2023, 18:43","06/15/2023, 18:45",DL,310,N547US,ATL,JAC,211,1572
"06/17/2023, 09:44","06/17/2023, 09:41",DL,893,N954DZ,ATL,BHM,29,134
"01/25/2023, 22:43","01/25/2023, 23:45",DL,984,N978AT,ATL,LEX,53,304
"08/19/2023, 21:00","08/19/2023, 21:00",WN,1064,N8656B,ATL,DAL,97,721
"08/24/2023, 10:10","08/24/2023, 10:03",DL,701,N3752,ATL,CMH,71,447
"07/31/2023, 07:38","07/31/2023, 07:32",NK,471,N527NK,ATL,ORD,94,606
"08/06/2023, 10:08","08/06/2023, 10:08",DL,986,N681DA,ATL,MCI,97,692
"02/09/2023, 19:35","02/09/2023, 19:28",UA,776,N464UA,ATL,IAD,78,534
"01/11/2023, 11:10","01/11/2023, 13:07",WN,1144,N8617E,ATL,DCA,92,547
"09/05/2023, 08:30","09/05/2023, 08:28",DL,465,N660DL,ATL,TPA,64,406
"07/15/2023, 21:30","07/15/2023, 22:44",DL,347,N102DN,ATL,BDL,131,859
"01/25/2023, 15:20","01/25/2023, 15:19",DL,491,N343DN,ATL,LAS,238,1747
"02/25/2023, 07:20","02/25/2023, 09:34",DL,473,N696DL,ATL,DTW,87,594
"11/29/2023, 17:10","11/29/2023, 17:05",WN,1289,N8548P,ATL,OKC,114,761
"05/16/2023, 21:35","05/16/2023, 21:34",DL,134,N590NW,ATL,SAN,230,1892
"12/06/2023, 19:59","12/06/2023, 19:53",OO,1237,N816SK,ATL,BQK,40,238
"01/25/2023, 16:30","01/25/2023, 16:54",UA,34,N69818,ATL,DEN,165,1199
"01/17/2023, 18:20","01/17/2023, 18:17",NK,1248,N519NK,ATL,DFW,117,731
"01/09/2023, 22:47","01/09/2023, 22:46",DL,553,N351DN,ATL,FLL,87,581
"04/10/2023, 09:48","04/10/2023, 09:53",DL,205,N869DN,ATL,PDX,279,2172
"04/04/2023, 07:30","04/04/2023, 07:26",NK,218,N980NK,ATL,DTW,84,594
"06/07/2023, 23:35","06/08/2023, 00:11",DL,176,N3746H,ATL,BNA,40,214
"09/15/2023, 08:12","09/15/2023, 08:10",9E,1695,N232PQ,ATL,XNA,89,589
"02/01/2023, 07:15","02/01/2023, 07:18",DL,736,N317DN,ATL,CLE,76,554
"04/30/2023, 15:49","04/30/2023, 16:40",DL,951,N686DA,ATL,ORD,87,606
"10/12/2023, 16:48","10/12/2023, 16:42",DL,148,N833DN,ATL,PDX,285,2172
"04/09/2023, 20:00","04/09/2023, 19:56",DL,484,N935AT,ATL,JAN,54,341
"03/06/2023, 21:30","03/06/2023, 23:42",B6,526,N317JB,ATL,JFK,97,760
"08/17/2023, 18:07","08/17/2023, 18:03",DL,945,N931DQ,ATL,VPS,40,250
"07/09/2023, 13:59","07/09/2023, 14:09",DL,431,N949AT,ATL,TUL,99,674
"09/07/2023, 15:37","09/07/2023, 15:34",DL,730,N356DN,ATL,AUS,106,813
"05/11/2023, 09:00","05/11/2023, 08:57",DL,411,N122DN,ATL,AUS,111,813
"02/26/2023, 18:33","02/26/2023, 18:55",F9,441,N610FR,ATL,DFW,122,731
"12/19/2023, 08:30","12/19/2023, 08:28",DL,212,N316DN,ATL,LAS,229,1747
"12/28/2023, 20:39","12/28/2023, 20:32",NK,296,N622NK,ATL,IAH,110,689
"05/15/2023, 06:20","05/15/2023, 06:16",NK,212,N926NK,ATL,DTW,87,594
"12/01/2023, 17:55","12/01/2023, 17:51",9E,1548,N325PQ,ATL,TYS,36,152
"09/03/2023, 19:26","09/03/2023, 19:22",DL,648,N963DZ,ATL,PNS,52,271
"12/01/2023, 20:45","12/01/2023, 20:54",DL,95,N355DN,ATL,SLC,231,1590
"07/07/2023, 15:01","07/07/2023, 14:59",DL,398,N6702,ATL,RSW,77,515
"01/21/2023, 16:09","01/21/2023, 16:12",DL,404,N301DV,ATL,SAN,259,1892
"06/05/2023, 15:50","06/05/2023, 16:15",DL,232,N981AT,ATL,GSO,51,306
"06/03/2023, 15:03","06/03/2023, 14:59",DL,830,N951DX,ATL,VPS,38,250
"04/07/2023, 16:57","04/07/2023, 16:57",DL,481,N887DN,ATL,SRQ,70,444
"06/10/2023, 21:40","06/10/2023, 22:22",NK,287,N662NK,ATL,LAS,227,1747
"12/24/2023, 15:16","12/24/2023, 15:11",DL,709,N554NW,ATL,FLL,84,581
"10/27/2023, 16:26","10/27/2023, 16:19",DL,824,N993AT,ATL,DSM,105,743
"09/14/2023, 13:12","09/14/2023, 13:07",9E,1627,N324PQ,ATL,HPN,105,780
"01/20/2023, 20:45","01/20/2023, 20:41",DL,506,N6715C,ATL,PHL,90,666
"09/28/2023, 10:15","09/28/2023, 11:48",DL,1025,N993AT,ATL,GSO,47,306
"12/04/2023, 06:25","12/04/2023, 06:55",B6,101,N606JB,ATL,FLL,91,581
"04/30/2023, 11:00","04/30/2023, 10:58",DL,867,N378DN,ATL,MSY,63,425
"07/05/2023, 17:15","07/05/2023, 18:52",WN,1253,N8319F,ATL,FLL,82,581
"07/22/2023, 16:21","07/22/2023, 16:23",DL,574,N958DZ,ATL,MEM,53,332
"11/25/2023, 17:57","11/25/2023, 17:54",DL,1081,N962DZ,ATL,SDF,53,321
"07/15/2023, 22:25","07/15/2023, 22:27",DL,419,N581NW,ATL,MCO,64,404
"03/18/2023, 18:33","03/18/2023, 18:47",DL,199,N342DN,ATL,LAS,249,1747
"10/17/2023, 16:40","10/17/2023, 16:38",DL,1094,N821DX,ATL,JAX,43,270
"09/22/2023, 06:05","09/22/2023, 06:04",DL,381,N6706Q,ATL,FLL,79,581
"08/29/2023, 16:26","08/29/2023, 16:26",DL,880,N686DA,ATL,JAX,78,270
"06/19/2023, 20:45","06/19/2023, 21:42",WN,944,N442WN,ATL,MEM,53,332
"12/16/2023, 11:14","12/16/2023, 11:18",DL,318,N869DN,ATL,ELP,170,1282
"08/26/2023, 12:41","08/26/2023, 12:37",DL,435,N332DN,ATL,RDU,56,356
"02/05/2023, 15:12","02/05/2023, 15:30",DL,117,N301DV,ATL,SLC,243,1590
"06/20/2023, 14:35","06/20/2023, 14:30",9E,1587,N326PQ,ATL,ABE,100,692
"02/18/2023, 09:44","02/18/2023, 09:49",DL,46,N981AT,ATL,TLH,40,223
"05/26/2023, 06:20","05/26/2023, 06:22",DL,186,N591NW,ATL,LAX,259,1947
"08/05/2023, 16:30","08/05/2023, 16:29",UA,27,N26215,ATL,DEN,216,1199
"07/09/2023, 10:10","07/09/2023, 10:11",DL,868,N552NW,ATL,PHL,88,666
"05/22/2023, 10:24","05/22/2023, 10:21",B6,269,N247JB,ATL,BOS,118,946
"06/27/2023, 13:57","06/27/2023, 13:52",DL,137,N393DN,ATL,LAS,229,1747
"03/29/2023, 13:59","03/29/2023, 13:58",DL,607,N821DX,ATL,TPA,62,406
"10/07/2023, 15:10","10/07/2023, 15:05",DL,615,N362NB,ATL,EYW,85,646
"09/13/2023, 10:55","09/13/2023, 10:53",WN,1389,N8685B,ATL,MCO,62,404
"09/20/2023, 22:21","09/21/2023, 00:20",NK,575,N951NK,ATL,MSY,64,425
"12/12/2023, 17:50","12/12/2023, 18:57",B6,983,N662JB,ATL,LGA,100,762
"03/28/2023, 15:55","03/28/2023, 15:52",DL,1138,N997AT,ATL,LEX,48,304
"07/18/2023, 22:49","07/18/2023, 22:46",DL,239,N990AT,ATL,AVL,31,164
"04/09/2023, 11:08","04/09/2023, 11:23",DL,849,N820DX,ATL,PIT,72,526
"09/19/2023, 19:17","09/19/2023, 19:02",B6,354,N229JB,ATL,BOS,122,946
"12/26/2023, 09:00","12/26/2023, 09:07",WN,514,N8520Q,ATL,DAL,112,721
"08/24/2023, 12:56","08/24/2023, 12:51",DL,618,N935AT,ATL,SDF,59,321
"02/03/2023, 11:45","02/03/2023, 12:41",WN,31,N733SA,ATL,DEN,166,1199
"12/18/2023, 19:56","12/18/2023, 19:55",DL,542,N553NW,ATL,FLL,90,581
"11/30/2023, 14:30","11/30/2023, 14:27",DL,831,N603AT,ATL,DSM,110,743
"08/15/2023, 10:12","08/15/2023, 10:07",DL,116,N309DN,ATL,DCA,79,547
"04/18/2023, 10:30","04/18/2023, 10:28",DL,528,N359NB,ATL,EYW,89,646
"09/09/2023, 14:07","09/09/2023, 13:59",NK,500,N955NK,ATL,BWI,87,577
"07/16/2023, 23:58","07/16/2023, 23:59",DL,1138,N930DZ,ATL,SAV,44,214
"01/25/2023, 16:55","01/25/2023, 16:54",DL,357,N363DN,ATL,PBI,90,545
"04/08/2023, 10:15","04/08/2023, 10:16",DL,648,N950DZ,ATL,MEM,56,332
"10/19/2023, 13:53","10/19/2023, 13:51",DL,1172,N659DL,ATL,BWI,79,577
"02/19/2023, 07:00","02/19/2023, 06:56",WN,12,N7739A,ATL,BWI,75,577
"11/03/2023, 17:40","11/03/2023, 18:05",DL,1223,N3755D,ATL,IAD,78,534
"04/21/2023, 22:45","04/21/2023, 22:59",DL,529,N967AT,ATL,RDU,54,356
"07/30/2023, 22:52","07/30/2023, 22:57",DL,763,N398DA,ATL,MOB,46,302
"02/21/2023, 18:55","02/21/2023, 18:49",WN,833,N8809L,ATL,TPA,60,406
"08/29/2023, 20:04","08/29/2023, 20:03",DL,1005,N371DA,ATL,IND,78,432
"11/28/2023, 09:20","11/28/2023, 09:18",DL,1027,N920AT,ATL,BTR,80,448
"08/09/2023, 05:40","08/09/2023, 05:37",NK,383,N535NK,ATL,ORD,92,606
"08/20/2023, 11:12","08/20/2023, 11:08",MQ,1054,N214NN,ATL,MIA,96,594
"08/02/2023, 13:45","08/02/2023, 13:52",NK,381,N977NK,ATL,BWI,85,577
"08/19/2023, 10:00","08/19/2023, 09:55",DL,539,N355NW,ATL,STL,74,484
"07/30/2023, 16:42","07/30/2023, 22:20",B6,1025,N580JB,ATL,LGA,100,762
"07/20/2023, 12:21","07/20/2023, 12:17",DL,888,N942AT,ATL,CLT,47,226
"06/24/2023, 10:15","06/24/2023, 10:56",DL,103,N587NW,ATL,SFO,280,2139
"11/23/2023, 14:00","11/23/2023, 13:57",DL,140,N6707A,ATL,ORD,86,606
"04/27/2023, 16:32","04/27/2023, 17:02",DL,836,N608AT,ATL,DAY,61,432
"05/31/2023, 14:53","05/31/2023, 14:51",DL,965,N349NW,ATL,STL,73,484
"12/14/2023, 10:25","12/14/2023, 10:18",OO,1236,N824SK,ATL,CSG,26,83
"03/26/2023, 19:20","03/26/2023, 20:09",DL,386,N545US,ATL,BWI,73,577
"07/17/2023, 19:15","07/17/2023, 19:12",DL,805,N6716C,ATL,RIC,65,481
"09/11/2023, 20:10","09/11/2023, 20:03",DL,1213,N3750D,ATL,IAD,72,534
"09/04/2023, 22:50","09/04/2023, 22:41",DL,947,N550NW,ATL,JAX,44,270
"06/26/2023, 11:35","06/26/2023, 11:38",AA,1117,N90024,ATL,MIA,78,594
"08/04/2023, 13:00","08/04/2023, 13:16",WN,1042,N8656B,ATL,BWI,79,577
"12/27/2023, 13:35","12/27/2023, 13:33",DL,327,N6711M,ATL,ORD,89,606
"05/11/2023, 15:50","05/11/2023, 16:24",WN,1166,N8848Q,ATL,DEN,239,1199
"11/01/2023, 07:05","11/01/2023, 07:17",DL,98,N543DE,ATL,JFK,90,760
"11/17/2023, 12:29","11/17/2023, 12:24",DL,1218,N925AT,ATL,TLH,37,223
"10/17/2023, 11:59","10/17/2023, 12:09",9E,1560,N187GJ,ATL,CHA,22,106
"08/25/2023, 15:00","08/25/2023, 15:09",DL,169,N820DX,ATL,ANC,423,3417
"05/01/2023, 09:30","05/01/2023, 09:28",DL,295,N315DN,ATL,DFW,111,731
"07/16/2023, 10:00","07/16/2023, 10:41",DL,141,N6711M,ATL,LAX,246,1947
"07/19/2023, 15:22","07/19/2023, 15:17",OO,1318,N693CA,ATL,FWA,75,508
"06/12/2023, 08:12","06/12/2023, 09:24",DL,721,N925DZ,ATL,PIT,74,526
"09/18/2023, 21:24","09/18/2023, 21:19",DL,470,N838DN,ATL,JFK,100,760
"06/14/2023, 08:33","06/14/2023, 08:42",DL,990,N913DU,ATL,PNS,81,271
"10/18/2023, 12:30","10/18/2023, 12:29",DL,177,N359DN,ATL,LGA,106,762
"08/31/2023, 15:15","08/31/2023, 15:41",9E,1183,N391CA,ATL,CHA,23,106
"09/03/2023, 20:00","09/03/2023, 19:55",9E,1687,N695CA,ATL,MLI,85,633
"02/11/2023, 14:57","02/11/2023, 14:59",DL,115,N989AT,ATL,GPT,66,352
"09/29/2023, 15:31","09/29/2023, 15:27",DL,1155,N365NW,ATL,PVD,109,903
"11/09/2023, 15:21","11/09/2023, 15:18",DL,639,N699DL,ATL,MSP,121,907
"07/29/2023, 22:35","07/29/2023, 22:33",DL,88,N306DN,ATL,LAX,228,1947
"08/31/2023, 13:48","08/31/2023, 13:46",DL,204,N873DN,ATL,SEA,278,2182
"04/09/2023, 21:49","04/09/2023, 21:47",DL,883,N342NW,ATL,ALB,113,853
"09/03/2023, 22:40","09/03/2023, 22:24",DL,461,N340NB,ATL,DAL,104,721
"02/12/2023, 15:53","02/12/2023, 15:51",OO,934,N803SK,ATL,HPN,112,780
"04/06/2023, 11:34","04/06/2023, 11:31",DL,972,N807DN,ATL,MEM,53,332
"04/28/2023, 09:00","04/28/2023, 09:20",OO,1149,N161PQ,ATL,MGM,31,147
"12/14/2023, 09:50","12/14/2023, 09:51",DL,538,N333DX,ATL,PBI,84,545
"10/09/2023, 13:49","10/09/2023, 13:47",DL,282,N371DN,ATL,SAN,243,1892
"01/29/2023, 06:15","01/29/2023, 06:05",WN,665,N941WN,ATL,MDW,88,591
"12/11/2023, 06:10","12/11/2023, 06:08",B6,36,N561JB,ATL,JFK,92,760
"03/17/2023, 06:00","03/17/2023, 06:22",DL,293,N385DZ,ATL,DTW,87,594
"07/09/2023, 17:01","07/09/2023, 17:00",DL,354,N337DN,ATL,CLE,78,554
"02/03/2023, 07:15","02/03/2023, 07:12",DL,736,N114DN,ATL,CLE,74,554
"06/26/2023, 06:03","06/26/2023, 10:51",AA,1214,N145AN,ATL,DFW,105,731
"12/15/2023, 20:10","12/15/2023, 20:09",WN,727,N8565Z,ATL,MDW,83,591
"11/14/2023, 07:15","11/14/2023, 07:15",DL,1055,N320DN,ATL,CLE,78,554
"12/30/2023, 09:59","12/30/2023, 09:59",DL,827,N826DN,ATL,JFK,99,760
"11/13/2023, 06:25","11/13/2023, 06:20",WN,776,N403WN,ATL,BNA,39,214
"09/11/2023, 09:46","09/11/2023, 09:46",DL,659,N682DA,ATL,TPA,62,406
"03/23/2023, 21:55","03/23/2023, 22:09",DL,399,N698DL,ATL,MCO,56,404
"03/16/2023, 08:40","03/16/2023, 08:36",WN,191,N8307K,ATL,SAT,127,874
"10/02/2023, 18:10","10/02/2023, 18:06",DL,379,N103DY,ATL,PBI,78,545
"12/18/2023, 21:50","12/18/2023, 22:26",WN,749,N7731A,ATL,TPA,63,406
"05/26/2023, 20:55","05/26/2023, 21:25",DL,534,N6701,ATL,MIA,87,594
"05/17/2023, 14:12","05/17/2023, 14:12",DL,100,N337NW,ATL,DCA,75,547
"02/17/2023, 10:20","02/17/2023, 11:48",OO,960,N187PQ,ATL,SBN,77,566
"02/19/2023, 18:48","02/19/2023, 18:45",DL,691,N378DA,ATL,BHM,26,134
"05/01/2023, 15:18","05/01/2023, 16:47",DL,610,N852DN,ATL,CMH,69,447
"11/21/2023, 07:15","11/21/2023, 07:19",DL,268,N844DN,ATL,CMH,68,447
"08/30/2023, 22:23","08/30/2023, 22:17",DL,440,N350NA,ATL,FSD,124,954
"02/26/2023, 12:48","02/26/2023, 13:28",DL,648,N690DL,ATL,PHL,87,666
"04/21/2023, 11:59","04/21/2023, 11:57",NK,1083,N517NK,ATL,BWI,89,577
"09/22/2023, 18:25","09/22/2023, 18:39",DL,883,N810DN,ATL,CVG,56,373
"09/22/2023, 15:50","09/22/2023, 17:38",F9,547,N611FR,ATL,PHL,89,666
"03/15/2023, 15:41","03/15/2023, 15:38",UA,132,N425UA,ATL,ORD,98,606
"02/16/2023, 06:30","02/16/2023, 06:30",DL,296,N549US,ATL,FLL,84,581
"11/10/2023, 10:40","11/10/2023, 10:40",WN,909,N8328A,ATL,MCO,60,404
"12/12/2023, 18:35","12/12/2023, 18:38",DL,703,N695DL,ATL,MCO,62,404
"09/09/2023, 17:07","09/09/2023, 17:05",DL,1211,N820DX,ATL,MSY,65,425
"07/18/2023, 15:37","07/18/2023, 15:51",DL,847,N668DN,ATL,FLL,91,581
"02/17/2023, 08:10","02/17/2023, 08:10",WN,4,N240WN,ATL,FLL,84,581
"07/25/2023, 09:40","07/25/2023, 09:37",DL,875,N939AT,ATL,MDT,88,620
"05/19/2023, 06:00","05/19/2023, 06:08",UA,32,N68842,ATL,EWR,102,746
"03/19/2023, 17:14","03/19/2023, 17:11",DL,959,N991AT,ATL,HSV,31,151
"06/25/2023, 22:45","06/25/2023, 23:47",DL,665,N381DZ,ATL,IAH,92,689
"02/06/2023, 18:15","02/06/2023, 18:12",DL,299,N121DZ,ATL,PBI,78,545
"02/11/2023, 09:30","02/11/2023, 09:20",UA,37,N839UA,ATL,IAD,73,534
"11/21/2023, 18:12","11/21/2023, 18:39",F9,686,N709FR,ATL,RDU,57,356
"05/28/2023, 11:35","05/28/2023, 11:32",DL,145,N362DN,ATL,LAS,228,1747
"02/10/2023, 22:58","02/10/2023, 22:54",DL,698,N368DN,ATL,PBI,81,545
"10/21/2023, 18:10","10/21/2023, 18:02",AA,498,N508AY,ATL,PHX,218,1587
"09/19/2023, 17:55","09/19/2023, 18:29",WN,165,N8780Q,ATL,DEN,174,1199
"07/08/2023, 18:27","07/08/2023, 18:27",AA,534,N827AW,ATL,PHL,110,666
"07/12/2023, 16:30","07/12/2023, 16:28",UA,44,N73275,ATL,DEN,163,1199
"05/26/2023, 13:43","05/26/2023, 13:42",DL,766,N956DZ,ATL,BNA,38,214
"05/21/2023, 18:28","05/21/2023, 18:25",DL,924,N978AT,ATL,GSP,28,153
"02/27/2023, 16:33","02/27/2023, 16:26",DL,707,N376DA,ATL,BNA,43,214
"12/23/2023, 16:21","12/23/2023, 16:19",DL,68,N332NB,ATL,DAL,107,721
"10/12/2023, 09:49","10/12/2023, 09:49",DL,296,N379DN,ATL,BOI,231,1838
"02/19/2023, 08:41","02/19/2023, 08:38",DL,414,N832DN,ATL,DAB,53,366
"12/24/2023, 10:50","12/24/2023, 11:09",WN,1240,N8820L,ATL,RSW,76,515
"01/10/2023, 20:45","01/10/2023, 20:44",DL,1295,N866DN,ATL,BHM,31,134
"10/29/2023, 10:00","10/29/2023, 10:12",DL,755,N977AT,ATL,ECP,40,240
"09/24/2023, 21:05","09/24/2023, 21:00",OO,1451,N825SK,ATL,AGS,31,143
"04/23/2023, 18:09","04/23/2023, 18:05",DL,904,N964AT,ATL,GSP,34,153
"11/27/2023, 10:25","11/27/2023, 10:47",WN,190,N8561Z,ATL,MCO,64,404
"10/04/2023, 19:30","10/04/2023, 19:29",DL,152,N369DN,ATL,LGA,105,762
"10/15/2023, 21:24","10/15/2023, 21:31",DL,461,N808DN,ATL,JFK,91,760
"06/20/2023, 16:27","06/20/2023, 16:46",AA,964,N524UW,ATL,LAX,254,1947
"08/17/2023, 08:00","08/17/2023, 07:57",DL,543,N389DN,ATL,SAT,118,874
"03/09/2023, 14:09","03/09/2023, 14:48",UA,41,N47282,ATL,EWR,93,746
"06/09/2023, 06:20","06/09/2023, 06:20",DL,1083,N689DL,ATL,MCO,57,404
"05/08/2023, 20:50","05/08/2023, 20:42",DL,939,N837DN,ATL,BNA,40,214
"11/17/2023, 10:50","11/17/2023, 10:48",WN,1194,N8514F,ATL,MIA,89,594
"05/26/2023, 08:20","05/26/2023, 08:25",WN,1025,N8849Q,ATL,FLL,82,581
"03/26/2023, 17:05","03/26/2023, 20:08",DL,1098,N354NW,ATL,IAD,68,534
"05/27/2023, 22:05","05/27/2023, 21:57",DL,638,N997AT,ATL,MEM,55,332
"12/27/2023, 15:01","12/27/2023, 16:59",DL,565,N325DN,ATL,PBI,88,545
"08/25/2023, 07:20","08/25/2023, 07:27",DL,429,N689DL,ATL,ORD,100,606
"04/18/2023, 17:59","04/18/2023, 17:51",AA,921,N914UY,ATL,PHX,211,1587
"12/04/2023, 18:41","12/04/2023, 18:33",AA,435,N167AN,ATL,DFW,119,731
"01/22/2023, 20:49","01/22/2023, 20:47",DL,882,N667DN,ATL,CHS,46,259
"01/08/2023, 19:51","01/08/2023, 19:46",DL,1734,N834DN,ATL,ECP,39,240
"12/26/2023, 12:38","12/26/2023, 12:33",DL,583,N6702,ATL,MCO,67,404
"07/24/2023, 10:36","07/24/2023, 10:35",DL,1073,N111DC,ATL,SLC,204,1590
"06/01/2023, 18:17","06/01/2023, 18:17",DL,257,N6714Q,ATL,SEA,265,2182
"10/09/2023, 09:45","10/09/2023, 09:52",DL,482,N538US,ATL,RIC,64,481
"03/08/2023, 18:30","03/08/2023, 18:20",DL,995,N979AT,ATL,LIT,78,453
"12/21/2023, 17:22","12/21/2023, 17:22",UA,13,N27290,ATL,EWR,96,746
"10/16/2023, 22:59","10/16/2023, 22:59",DL,791,N392DA,ATL,MOB,46,302
"08/25/2023, 21:08","08/25/2023, 21:01",OO,1085,N187PQ,ATL,CRW,64,363
"12/18/2023, 21:05","12/18/2023, 20:59",DL,1144,N399DA,ATL,GRB,114,774
"02/09/2023, 13:08","02/09/2023, 13:04",DL,194,N373NW,ATL,OKC,108,761
"05/05/2023, 20:13","05/05/2023, 20:24",UA,575,N486UA,ATL,EWR,104,746
"11/17/2023, 07:00","11/17/2023, 06:57",UA,758,N847UA,ATL,ORD,100,606
"01/27/2023, 17:53","01/27/2023, 17:52",DL,63,N314DN,ATL,SLC,255,1590
"08/24/2023, 17:44","08/24/2023, 18:36",DL,344,N340DN,ATL,AUS,105,813
"06/25/2023, 10:03","06/25/2023, 10:01",NK,50,N945NK,ATL,DFW,108,731
"09/20/2023, 08:10","09/20/2023, 08:05",DL,505,N120DN,ATL,PBI,79,545
"12/28/2023, 10:25","12/28/2023, 10:21",9E,1547,N604LR,ATL,JAN,64,341
"09/21/2023, 22:05","09/21/2023, 22:01",9E,1584,N301PQ,ATL,MGM,36,147
"09/17/2023, 07:06","09/17/2023, 07:06",DL,1151,N6705Y,ATL,ORF,70,516
"09/13/2023, 19:40","09/13/2023, 19:30",F9,360,N230FR,ATL,MCO,60,404
"04/01/2023, 08:25","04/01/2023, 09:18",WN,28,N7827A,ATL,MCI,118,692
"07/26/2023, 15:10","07/26/2023, 15:06",9E,1391,N695CA,ATL,EVV,55,350
"06/13/2023, 15:29","06/13/2023, 15:27",DL,858,N939AT,ATL,ICT,118,782
"06/16/2023, 18:33","06/16/2023, 18:35",OO,1421,N805SK,ATL,HPN,111,780
"09/30/2023, 18:15","09/30/2023, 18:17",DL,1299,N955DZ,ATL,IND,61,432
"10/22/2023, 15:20","10/22/2023, 15:28",WN,1295,N8769Q,ATL,MCI,107,692
"10/08/2023, 08:16","10/08/2023, 08:11",OO,1430,N824SK,ATL,AGS,31,143
"10/02/2023, 17:54","10/02/2023, 17:51",9E,1518,N305PQ,ATL,AGS,28,143
"02/02/2023, 12:59","02/02/2023, 12:55",9E,1036,N8837B,ATL,MLU,76,448
"10/05/2023, 09:30","10/05/2023, 09:27",DL,315,N369DN,ATL,LGA,103,762
"04/23/2023, 22:45","04/23/2023, 22:58",WN,129,N8540V,ATL,BWI,76,577
"10/04/2023, 09:00","10/04/2023, 08:55",9E,1515,N297PQ,ATL,ILM,59,377
"05/09/2023, 09:50","05/09/2023, 09:48",OO,1178,N689CA,ATL,SBN,85,566
"04/09/2023, 16:55","04/09/2023, 16:51",DL,60,N334NW,ATL,BOS,132,946
"05/23/2023, 06:50","05/23/2023, 06:45",AA,584,N8027D,ATL,CLT,42,226
"07/08/2023, 20:40","07/08/2023, 20:36",DL,187,N364NB,ATL,DCA,75,547
"11/21/2023, 22:35","11/21/2023, 22:48",WN,969,N8690A,ATL,RDU,55,356
"02/12/2023, 15:25","02/12/2023, 15:20",9E,1054,N926XJ,ATL,MGM,29,147
"03/14/2023, 09:00","03/14/2023, 09:32",UA,30,N78501,ATL,IAH,134,689
"05/17/2023, 07:29","05/17/2023, 07:26",DL,837,N928DU,ATL,BNA,38,214
"11/17/2023, 13:20","11/17/2023, 13:17",WN,17,N299WN,ATL,JAN,59,341
"01/14/2023, 16:59","01/14/2023, 16:56",DL,498,N697DL,ATL,RSW,71,515
"07/06/2023, 13:10","07/06/2023, 13:08",DL,1028,N951AT,ATL,TYS,34,152
"08/18/2023, 07:32","08/18/2023, 07:25",AA,500,N994AN,ATL,DFW,106,731
"12/11/2023, 17:10","12/11/2023, 17:09",WN,1184,N8903H,ATL,OKC,119,761
"09/13/2023, 16:32","09/13/2023, 16:31",UA,35,N37471,ATL,DEN,177,1199
"10/05/2023, 20:25","10/05/2023, 20:46",WN,715,N910WN,ATL,SDF,56,321
"02/19/2023, 22:15","02/19/2023, 22:20",DL,1,N322DN,ATL,DFW,124,731
"07/28/2023, 15:25","07/28/2023, 16:45",DL,770,N359NW,ATL,BUF,93,712
"07/29/2023, 20:05","07/29/2023, 20:28",DL,610,N394DX,ATL,PBI,80,545
"07/02/2023, 09:10","07/02/2023, 09:08",DL,501,N394DA,ATL,CLE,83,554
"08/24/2023, 12:15","08/24/2023, 12:13",WN,938,N8603F,ATL,DEN,149,1199
"04/11/2023, 07:19","04/11/2023, 07:11",YX,1210,N106HQ,ATL,DCA,89,547
"08/16/2023, 08:15","08/16/2023, 08:14",DL,211,N322DN,ATL,SLC,205,1590
"07/08/2023, 09:00","07/08/2023, 08:54",DL,937,N319NB,ATL,EYW,89,646
"05/28/2023, 10:51","05/28/2023, 10:44",NK,1105,N528NK,ATL,LAX,262,1947
"03/27/2023, 12:20","03/27/2023, 13:33",DL,937,N807DN,ATL,RSW,77,515
"08/30/2023, 08:30","08/30/2023, 08:24",WN,307,N7827A,ATL,CLE,74,554
"01/05/2023, 14:59","01/05/2023, 15:52",DL,1259,N335NB,ATL,IAH,107,689
"01/02/2023, 22:25","01/02/2023, 22:38",DL,298,N348DN,ATL,MSP,128,907
"05/05/2023, 15:40","05/05/2023, 15:55",OO,1144,N809SK,ATL,LFT,83,503
"06/02/2023, 09:07","06/02/2023, 11:55",NK,423,N680NK,ATL,FLL,83,581
"09/27/2023, 14:08","09/27/2023, 14:06",DL,595,N110DX,ATL,MKE,93,669
"03/27/2023, 08:15","03/27/2023, 08:35",DL,1088,N330DX,ATL,STL,79,484
"07/21/2023, 09:26","07/21/2023, 10:37",DL,924,N961DZ,ATL,DAB,56,366
"09/10/2023, 14:05","09/10/2023, 14:08",DL,904,N949AT,ATL,AVL,33,164
